Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-October-2025,56.56,57.56,56.56,57.32,57.282581885691552844,150820,1161,8639359.00,81066,53.75,1.00,0.76
1-October-2025,57.09,57.56,56.65,56.87,57.062212386003739458,131035,1384,7477147.00,74551,56.89,0.91,-0.22
30-September-2025,56.60,57.50,56.60,57.22,57.122422468756065877,66973,593,3825660.00,27522,41.09,0.90,0.62
29-September-2025,56.61,57.57,56.31,56.90,57.180120101825460716,91922,1247,5256111.00,52480,57.09,1.26,0.29
26-September-2025,56.52,57.59,56.29,56.66,56.774056622312667310,228991,2178,13000748.00,135849,59.32,1.30,0.14
25-September-2025,58.01,58.61,57.00,57.20,57.390228787299970287,117795,1063,6760282.00,50507,42.88,1.61,-0.81
24-September-2025,56.92,58.10,56.46,57.86,57.352316479796911360,354525,3490,20332830.00,192667,54.35,1.64,0.94
23-September-2025,56.01,57.05,55.80,56.87,56.570496754207076918,192711,1718,10901757.00,106948,55.50,1.25,0.86
22-September-2025,56.21,57.40,55.91,56.64,56.670188254106701555,275160,2023,15593369.00,158596,57.64,1.49,0.43
19-September-2025,55.85,57.21,55.62,56.32,56.416249675254995425,265593,2031,14983761.00,125119,47.11,1.59,0.47
18-September-2025,56.01,56.90,55.56,55.79,56.136706038117138775,287010,1743,16111796.00,148701,51.81,1.34,-0.22
17-September-2025,57.16,57.20,55.60,55.84,56.268703879791891882,276587,2099,15563192.00,128321,46.39,1.60,-1.32
16-September-2025,57.23,57.23,55.98,56.12,56.431083406382909645,154005,947,8690669.00,90161,58.54,1.25,-1.11
15-September-2025,55.11,57.00,55.11,56.86,56.380091731468823999,267738,1248,15095093.00,194332,72.58,1.89,1.75
12-September-2025,54.29,55.40,54.15,54.95,55.006522604855732049,735749,2078,40470994.00,627910,85.34,1.25,0.66
11-September-2025,54.35,54.80,53.75,54.29,54.276566329075491748,184444,1457,10010987.00,96058,52.08,1.05,-0.06
10-September-2025,53.67,55.08,52.96,54.27,54.263892511031597834,191722,1195,10403582.00,97114,50.65,2.12,0.60
9-September-2025,52.14,53.72,52.05,52.75,52.870891251022076860,232370,1858,12285609.00,118088,50.82,1.67,0.61
8-September-2025,52.50,52.91,52.01,52.13,52.456580274136536394,90247,729,4734049.00,54186,60.04,0.90,-0.37
5-September-2025,52.87,52.92,51.93,52.50,52.319868293374328110,183438,1452,9597452.00,103791,56.58,0.99,-0.37
4-September-2025,51.14,53.38,51.14,52.65,52.506506292037318290,368720,2079,19360199.00,218848,59.35,2.24,1.51
3-September-2025,51.86,51.86,50.85,51.46,51.258243839983277155,153084,1447,7846817.00,73609,48.08,1.01,-0.40
2-September-2025,51.17,51.83,50.90,51.31,51.361112083450014001,228544,2089,11738274.00,107205,46.91,0.93,0.14
1-September-2025,50.39,51.17,50.05,50.89,50.567732520027876872,289846,2793,14656855.00,164857,56.88,1.12,0.50
29-August-2025,50.91,52.21,50.19,50.28,50.971381158272943182,328420,2890,16740021.00,172220,52.44,2.02,-0.63
28-August-2025,52.07,52.47,50.71,50.89,51.400643986883471355,472991,4640,24312042.00,248363,52.51,1.76,-1.18
26-August-2025,52.61,53.55,51.77,52.26,52.609809497180178421,189551,1344,9972242.00,101044,53.31,1.78,-0.35
25-August-2025,55.09,55.19,53.00,53.30,53.966097475416143304,176742,1540,9538076.00,66364,37.55,2.19,-1.79
22-August-2025,54.49,55.20,54.20,54.87,54.731228293935659562,232078,1687,12701914.00,141821,61.11,1.00,0.38
21-August-2025,55.40,55.44,54.80,54.94,54.998101716364786838,151716,1244,8344092.00,84057,55.40,0.64,-0.46
20-August-2025,54.81,55.71,54.66,54.95,55.174941277288336220,162203,1303,8949541.00,89763,55.34,1.05,0.14
19-August-2025,54.99,55.68,54.29,54.66,54.953398153124541945,102335,904,5623656.00,40372,39.45,1.39,-0.33
18-August-2025,53.75,55.90,53.22,54.90,54.598750495358639655,333092,2175,18186407.00,147977,44.43,2.68,1.15
14-August-2025,54.41,54.76,52.58,52.95,53.346219831683397862,172532,1741,9203930.00,121356,70.34,2.18,-1.46
13-August-2025,55.06,55.40,54.25,54.41,54.739045082371510308,202740,1883,11097794.00,116166,57.30,1.15,-0.65
12-August-2025,53.70,55.28,53.50,54.94,54.720922264030101673,312275,2491,17087976.00,149482,47.87,1.78,1.24
11-August-2025,57.41,57.41,52.77,53.72,53.578006207925182408,496140,3192,26582192.00,201012,40.52,4.64,-3.69
8-August-2025,57.32,57.91,55.56,56.28,57.019974415990753849,1069418,2589,60978187.00,898614,84.03,2.35,-1.04
7-August-2025,57.04,57.23,55.81,56.97,56.328737732724849561,198088,2099,11158047.00,85165,42.99,1.42,-0.07
6-August-2025,57.62,58.19,56.50,57.32,57.091835137194326448,95813,832,5470140.00,50166,52.36,1.69,-0.30
5-August-2025,57.50,58.20,57.23,57.91,57.758146948022866777,75918,1062,4384883.00,41428,54.57,0.97,0.41
4-August-2025,56.75,57.76,56.51,57.31,57.087925760170077579,331143,4441,18904267.00,184696,55.78,1.25,0.56
1-August-2025,59.19,59.44,56.88,57.11,57.968627613502144677,96518,1010,5595016.00,50476,52.30,2.56,-2.08
31-July-2025,60.11,60.12,58.84,59.19,59.585258652430044182,86912,779,5178674.00,48712,56.05,1.28,-0.92
30-July-2025,59.51,61.00,59.51,60.11,60.154853971431170958,87928,824,5289296.00,33733,38.36,1.49,0.60
29-July-2025,60.21,60.47,59.29,59.50,59.595409310153964327,442635,3565,26379014.00,324129,73.23,1.18,-0.71
28-July-2025,60.51,61.65,59.53,59.71,60.256733452991036501,369387,3962,22258054.00,160390,43.42,2.12,-0.80
25-July-2025,62.05,62.42,61.02,61.23,61.589182698582578506,114927,1263,7078260.00,68829,59.89,1.40,-0.82
24-July-2025,62.41,63.20,61.77,62.09,62.296974449321262360,196394,1654,12234752.00,94220,47.97,1.43,-0.32
23-July-2025,62.17,63.50,62.17,62.67,62.693356462955364433,246149,1619,15431907.00,120844,49.09,1.33,0.50
22-July-2025,63.02,63.30,62.53,62.76,62.876799122425434531,158619,1360,9973455.00,79163,49.91,0.77,-0.26
21-July-2025,62.55,63.43,62.55,63.02,63.009373567827681026,139648,1170,8799133.00,87810,62.88,0.88,0.47
18-July-2025,63.80,63.80,62.80,63.30,63.151762118497300342,166873,1447,10538324.00,92949,55.70,1.00,-0.50
17-July-2025,63.00,63.87,62.93,63.07,63.178163525663117544,165393,1549,10449226.00,106981,64.68,0.94,0.07
16-July-2025,64.65,64.65,62.87,63.48,63.454630534700413867,96166,636,6102178.00,39685,41.27,1.78,-1.17
15-July-2025,63.41,65.20,63.20,63.40,64.201943072218301576,212550,1520,13646123.00,96787,45.54,2.00,-0.01
14-July-2025,62.81,63.95,62.78,63.41,63.307621680625975536,294069,2273,18616809.00,137545,46.77,1.17,0.60
11-July-2025,64.82,65.19,63.50,63.73,64.059141985040083185,149065,1108,9548976.00,53242,35.72,1.69,-1.09
10-July-2025,62.73,65.70,62.55,65.16,64.338720413964927971,782675,3390,50356308.00,418600,53.48,3.15,2.43
9-July-2025,63.99,63.99,62.20,62.51,62.567568820247968085,302055,2319,18898847.00,157538,52.16,1.79,-1.48
8-July-2025,63.64,64.31,62.50,62.97,63.118378271213322759,302640,2959,19102146.00,174462,57.65,1.81,-0.67
7-July-2025,67.90,67.90,63.05,63.58,64.679585734534882517,289959,2331,18754428.00,202043,69.68,4.85,-4.32
4-July-2025,68.34,68.34,67.47,67.86,67.813887416390200901,167893,864,11385477.00,72660,43.28,0.87,-0.48
3-July-2025,68.50,68.81,67.92,68.16,68.249149098626910483,77271,497,5273680.00,37616,48.68,0.89,-0.34
2-July-2025,70.01,70.73,68.31,68.53,69.325401519126270650,539389,2750,37393359.00,205622,38.12,2.42,-1.48
1-July-2025,67.23,71.04,67.23,69.44,69.387321674456094043,1101707,5442,76444498.00,587511,53.33,3.81,2.21
30-June-2025,66.86,68.22,66.80,67.19,67.380379036643880410,145263,1179,9787876.00,72065,49.61,1.42,0.33
27-June-2025,67.06,67.75,66.66,66.87,67.154350957690871258,56229,604,3776022.00,26414,46.98,1.09,-0.19
26-June-2025,67.85,68.43,66.79,67.40,67.333608221703245299,144301,1560,9716307.00,75140,52.07,1.64,-0.45
25-June-2025,67.01,69.50,67.01,67.85,68.398529238337517057,237428,1905,16239726.00,107262,45.18,2.49,0.84
24-June-2025,67.12,68.50,66.40,67.24,67.890460131233417700,736855,3312,50025425.00,526354,71.43,2.10,0.12
23-June-2025,64.52,67.95,64.52,67.67,66.092713216596970317,331916,2224,21937229.00,105830,31.88,3.43,3.15
20-June-2025,63.91,65.10,63.40,64.44,64.327522719781513396,106185,1261,6830618.00,51049,48.08,1.70,0.53
19-June-2025,65.42,65.59,63.75,64.23,64.500565211848200246,117655,1729,7588814.00,52011,44.21,1.84,-1.19
18-June-2025,66.51,67.58,66.09,66.23,66.740692813907358061,117463,1249,7839562.00,69820,59.44,1.49,-0.28
17-June-2025,67.24,68.24,66.70,66.87,67.324798460036724301,146497,1308,9862881.00,64534,44.05,1.54,-0.37
16-June-2025,67.14,68.80,66.70,67.56,67.525884438142502658,70525,676,4762263.00,34538,48.97,2.10,0.42
13-June-2025,67.14,68.94,67.14,68.37,68.157590968243505889,355014,1694,24196899.00,173068,48.75,1.80,1.23
12-June-2025,69.84,70.50,68.92,69.65,69.710924688864723042,115866,999,8077126.00,42082,36.32,1.58,-0.19
11-June-2025,70.51,70.70,68.47,69.21,69.198408286351121017,381350,2920,26388813.00,218858,57.39,2.23,-1.30
10-June-2025,69.17,70.40,68.09,70.06,69.383529146509427951,408042,4086,28311394.00,205095,50.26,2.31,0.89
9-June-2025,68.68,69.60,67.16,68.21,68.724272904960934111,587853,4040,40399770.00,242562,41.26,2.44,-0.47
6-June-2025,64.58,67.99,64.47,66.67,66.598665639398351582,918942,3243,61200311.00,232005,25.25,3.52,2.09
5-June-2025,64.55,64.85,64.00,64.58,64.482144264879779266,164905,1269,10633428.00,79466,48.19,0.85,0.03
4-June-2025,64.31,65.73,63.84,64.22,64.482373745492960981,87086,700,5615512.00,35176,40.39,1.89,-0.09
3-June-2025,67.11,67.94,65.14,65.46,66.628140916608163438,212239,1253,14141090.00,73947,34.84,2.80,-1.65
2-June-2025,63.24,67.16,63.22,66.84,65.809325254019887334,497402,3383,32733690.00,312435,62.81,3.94,3.60
30-May-2025,63.53,63.96,62.77,63.65,63.274286266363943770,289814,1822,18337774.00,138878,47.92,1.19,0.12
29-May-2025,63.87,64.09,62.86,63.64,63.386868251691102336,225149,1996,14271490.00,117254,52.08,1.23,-0.23
28-May-2025,64.00,64.46,63.65,63.91,64.008804407292899220,78597,553,5030900.00,32879,41.83,0.81,-0.09
27-May-2025,63.12,64.70,63.12,63.92,64.133812745422718455,105685,540,6777982.00,41323,39.10,1.58,0.80
26-May-2025,64.01,65.01,63.85,63.90,64.400262667021965053,52538,582,3383461.00,27839,52.99,1.16,-0.11
23-May-2025,64.32,64.86,63.85,64.28,64.278312239215107957,115277,978,7409811.00,54369,47.16,1.01,-0.04
22-May-2025,64.64,65.19,63.90,64.31,64.396626138081116033,192539,1502,12398862.00,99534,51.70,1.29,-0.33
21-May-2025,64.80,64.98,63.76,64.55,64.472556981267939473,199978,1637,12893093.00,82256,41.13,1.22,-0.25
20-May-2025,65.04,65.99,63.73,64.83,64.537717322243400912,554016,2219,35754928.00,375932,67.86,2.26,-0.21
19-May-2025,63.07,66.52,63.07,64.98,65.382669085238013690,601457,3020,39324864.00,408696,67.95,3.45,1.91
16-May-2025,63.21,63.89,63.00,63.27,63.214918123148297007,174164,1595,11009763.00,99236,56.98,0.89,0.06
15-May-2025,63.51,64.18,63.29,63.44,63.591752956313951351,65284,531,4151524.00,29115,44.60,0.89,-0.07
14-May-2025,64.15,64.81,63.65,63.93,64.164960959433832332,377556,1964,24225866.00,220177,58.32,1.16,-0.22
13-May-2025,64.93,64.93,62.83,64.11,64.189735862951048408,206408,1704,13249275.00,111739,54.14,2.10,-0.82
12-May-2025,61.18,64.35,61.18,63.64,63.701833208530937127,216342,1944,13781382.00,108898,50.34,3.17,2.46
9-May-2025,59.35,61.24,59.35,60.46,60.400491133700291506,119723,1096,7231328.00,47296,39.50,1.89,1.11
8-May-2025,61.88,63.59,60.59,60.93,62.494951548417700074,265626,2049,16600284.00,145936,54.94,3.00,-0.95
7-May-2025,58.45,62.45,58.45,62.13,61.740807021217861460,105053,772,6486057.00,47719,45.42,4.00,3.68
6-May-2025,64.75,64.81,61.48,61.70,63.416686924813335648,115180,848,7304334.00,38953,33.82,3.33,-3.05
5-May-2025,63.93,65.20,62.45,64.44,63.574011425455717065,80697,1023,5130232.00,28694,35.56,2.75,0.51
2-May-2025,63.26,66.84,62.77,63.92,65.084915877305905417,3357358,5880,218513363.00,2924308,87.10,4.07,0.66
30-April-2025,69.48,69.89,66.45,67.06,68.283099431537531816,819931,6519,55987430.00,303663,37.04,3.44,-2.42
29-April-2025,65.75,69.77,65.75,68.95,69.015508092539836583,255544,1953,17636499.00,77874,30.47,4.02,3.20
28-April-2025,68.00,68.62,63.38,66.94,67.753678500432081882,2153527,3690,145909376.00,1775618,82.45,5.24,-1.06
25-April-2025,71.01,71.01,68.80,69.85,69.574967960201747374,580528,4908,40390217.00,356890,61.48,2.21,-1.16
24-April-2025,70.15,72.65,69.53,71.55,70.571642678425446528,484404,3057,34185186.00,233300,48.16,3.12,1.40
23-April-2025,68.99,70.55,67.59,70.33,69.182115832089706529,532046,3277,36808068.00,305722,57.46,2.96,1.34
22-April-2025,68.99,68.99,66.50,68.25,67.726248336202075032,230647,1874,15620856.00,56634,24.55,2.49,-0.74
21-April-2025,66.29,69.04,65.85,68.16,67.724216043145884947,433506,2518,29358854.00,185497,42.79,3.19,1.87
17-April-2025,61.07,65.49,60.66,65.03,63.499219211491335294,341962,2028,21714320.00,125698,36.76,4.83,3.96
16-April-2025,58.61,62.30,58.17,60.93,60.538852378228855291,556002,2847,33659723.00,296493,53.33,4.13,2.32
15-April-2025,58.99,59.09,57.84,58.27,58.409098667163183292,64449,705,3764408.00,30216,46.88,1.25,-0.72
11-April-2025,58.38,58.72,56.75,57.61,57.448636671013862725,165624,1478,9514873.00,105444,63.66,1.97,-0.77
9-April-2025,54.25,56.94,54.25,56.70,56.111681474169134583,60780,571,3410468.00,24665,40.58,2.69,2.45
8-April-2025,54.11,56.44,54.11,56.26,55.751387409608161892,53517,626,2983647.00,23070,43.11,2.33,2.15
7-April-2025,52.02,55.44,52.02,54.97,54.009913642306063451,543090,4119,29332244.00,245158,45.14,3.42,2.95
4-April-2025,56.25,56.77,55.41,56.18,55.997794579374886057,394936,2734,22115545.00,254261,64.38,1.36,-0.07
3-April-2025,56.90,57.39,55.75,56.25,56.592832347009620788,151235,1861,8558817.00,69290,45.82,1.64,-0.65
2-April-2025,57.01,57.02,55.78,56.64,56.489529476799011478,61506,635,3474445.00,27895,45.35,1.24,-0.37
1-April-2025,55.01,56.99,54.95,56.85,56.238455520667002454,186626,1635,10495558.00,111265,59.62,2.04,1.84
28-March-2025,56.05,56.68,54.65,55.00,55.131496896818360132,440999,1618,24312935.00,309389,70.16,2.03,-1.05
27-March-2025,54.58,57.39,54.41,56.06,55.809060026314086663,927260,5360,51749509.00,496976,53.60,2.98,1.48
26-March-2025,57.07,57.20,54.55,54.94,55.561392245278066184,598113,4351,33231991.00,336598,56.28,2.65,-2.13
25-March-2025,57.37,58.80,56.81,57.07,57.541934948466441397,554299,3521,31895437.00,345843,62.39,1.99,-0.30
24-March-2025,57.01,58.90,56.91,57.36,57.508446273702778186,510225,2608,29342247.00,318240,62.37,1.99,0.35
21-March-2025,57.06,57.71,56.61,57.08,57.233827018702644093,1307783,2857,74849426.00,1058082,80.91,1.10,0.02
20-March-2025,58.16,58.91,57.00,57.24,57.285644603862923901,504333,1616,28891041.00,361231,71.63,1.91,-0.92
19-March-2025,58.50,59.40,57.70,58.07,58.269968997902799307,87736,1003,5112374.00,33161,37.80,1.70,-0.43
18-March-2025,56.25,58.24,56.20,58.00,57.581579395530088256,99823,1042,5747966.00,57639,57.74,2.04,1.75
17-March-2025,57.69,57.98,55.96,56.05,57.107521381238005443,299094,2313,17080517.00,173614,58.05,2.02,-1.64
13-March-2025,58.89,58.90,57.15,57.38,58.089892097746747064,75624,831,4392990.00,18311,24.21,1.75,-1.51
12-March-2025,57.50,58.80,56.89,58.47,57.882471644556814925,254713,3160,14743418.00,118236,46.42,1.91,0.97
11-March-2025,57.15,59.23,56.89,57.39,58.221758584035794625,404530,2748,23552448.00,269642,66.66,2.34,0.24
10-March-2025,60.36,60.55,57.79,58.09,59.579704955179721392,170347,1632,10149224.00,33990,19.95,2.76,-2.27
7-March-2025,57.68,59.65,57.21,59.25,58.676887539651666873,249359,2186,14631610.00,150728,60.45,2.44,1.57
6-March-2025,56.10,57.83,55.44,57.63,56.379798823155216284,251520,1541,14180647.00,80265,31.91,2.39,1.53
5-March-2025,55.50,56.92,55.50,55.74,56.028222298179106332,257456,1673,14424802.00,118495,46.03,1.42,0.24
4-March-2025,56.60,57.30,54.81,55.96,55.703350533301547997,390117,3940,21730824.00,177041,45.38,2.49,-0.64
3-March-2025,56.99,57.59,55.00,55.99,55.828028684720397046,875867,7870,48897928.00,557711,63.68,2.59,-1.00
28-February-2025,57.69,59.19,56.53,57.02,57.843434806996073632,98055,1725,5671838.00,47978,48.93,2.66,-0.67
27-February-2025,59.29,60.17,58.64,59.72,59.321544938346573374,220669,2098,13090426.00,110474,50.06,1.53,0.43
25-February-2025,59.51,59.76,58.36,58.89,58.871102957464089558,176063,2202,10365023.00,91182,51.79,1.40,-0.62
24-February-2025,59.31,59.86,58.61,59.15,59.283242694077571266,167330,2097,9919865.00,91387,54.61,1.25,-0.16
21-February-2025,60.86,61.68,59.52,59.69,60.084484522207267833,185750,2469,11160693.00,101049,54.40,2.16,-1.17
20-February-2025,60.99,61.60,59.80,60.85,60.709301545224233679,119206,1189,7236913.00,39349,33.01,1.80,-0.14
19-February-2025,60.49,61.71,59.40,60.71,60.806614668764436112,268857,2264,16348284.00,159039,59.15,2.31,0.22
18-February-2025,61.01,61.68,59.05,59.69,59.910082079175024303,81263,1161,4868473.00,39894,49.09,2.63,-1.32
17-February-2025,61.51,62.60,60.05,61.21,61.282009034933011541,129276,2351,7922293.00,47610,36.83,2.55,-0.30
14-February-2025,64.49,64.79,62.05,62.54,62.999626735208792039,211646,2924,13333619.00,104132,49.20,2.74,-1.95
13-February-2025,65.09,65.66,63.29,63.57,64.331055535329207158,178535,2136,11485345.00,100937,56.54,2.37,-1.52
12-February-2025,65.60,65.91,63.78,65.10,64.909017773026072044,283407,2809,18395670.00,89466,31.57,2.13,-0.50
11-February-2025,69.07,69.42,64.82,65.14,66.241027985019610155,135644,2096,8985198.00,45687,33.68,4.60,-3.93
10-February-2025,70.87,71.17,68.86,69.06,69.312668269921721551,208742,1914,14468465.00,92581,44.35,2.31,-1.81
7-February-2025,72.46,72.46,70.20,70.86,71.295480769230769230,145600,1348,10380622.00,44770,30.75,2.26,-1.60
6-February-2025,70.28,72.39,70.28,71.39,71.175786975258679150,182852,1241,13014635.00,96288,52.66,2.11,1.11
5-February-2025,71.35,72.47,70.93,71.69,71.674286558248683066,304685,3684,21838080.00,99447,32.64,1.54,0.34
4-February-2025,67.90,71.77,67.43,71.35,69.779074678132302605,248627,1610,17348962.00,94381,37.96,4.34,3.45
3-February-2025,66.57,69.35,66.05,67.38,67.767196392214632654,143911,1634,9752445.00,42916,29.82,3.30,0.81
1-February-2025,66.50,67.99,66.16,66.70,67.011741710692180218,141206,1915,9462460.00,29530,20.91,1.83,0.20
31-January-2025,65.11,68.13,64.80,66.46,66.126638034992701038,472670,4248,31256078.00,117008,24.75,3.33,1.35
30-January-2025,65.71,67.90,65.70,66.40,66.739493624661452785,65722,960,4386253.00,26892,40.92,2.20,0.69
29-January-2025,66.47,68.72,65.21,67.12,67.380927714005497769,144786,1415,9755815.00,57858,39.96,3.51,0.65
28-January-2025,64.12,66.10,62.67,65.35,64.588470570200193713,143511,1491,9269156.00,43304,30.17,3.43,1.23
27-January-2025,67.01,67.45,63.65,63.98,64.987458724989208039,442459,4363,28754286.00,229578,51.89,3.80,-3.03
24-January-2025,71.51,71.51,67.53,67.90,68.852910491489331294,69971,842,4817707.00,23902,34.16,3.98,-3.61
23-January-2025,71.45,71.83,69.91,70.11,70.785099369359756953,178073,2124,12604915.00,54855,30.80,1.92,-1.34
22-January-2025,70.26,72.10,68.60,71.46,70.544892384485548274,457973,4093,32307656.00,128233,28.00,3.50,1.20
21-January-2025,72.03,73.35,70.45,70.82,71.481265673403156807,81348,1001,5814858.00,27559,33.88,2.90,-1.21
20-January-2025,73.21,73.88,71.37,72.44,72.328560737356231290,152328,1514,11017665.00,51792,34.00,2.51,-0.77
17-January-2025,74.44,75.50,72.26,72.90,74.541420153246308934,678124,7853,50548326.00,380416,56.10,3.24,-1.54
16-January-2025,71.36,74.53,71.36,73.91,73.133739807953339401,317527,1998,23221937.00,156558,49.31,3.17,2.55
15-January-2025,69.11,71.41,68.00,70.91,69.951687870176090940,150604,1494,10535004.00,60785,40.36,3.41,1.80
14-January-2025,67.50,69.13,67.14,68.85,68.617121183820019508,192732,2567,13224715.00,112220,58.23,1.99,1.35
13-January-2025,67.01,70.00,66.44,67.89,67.944530513037670501,145233,1450,9867788.00,50746,34.94,3.56,0.88
10-January-2025,69.32,69.32,67.06,68.16,68.116425040639617821,301430,3597,20532334.00,140383,46.57,2.26,-1.16
9-January-2025,67.01,69.45,67.01,69.09,68.467208472725786582,171279,2106,11726995.00,82317,48.06,2.44,2.08
8-January-2025,70.10,70.40,67.34,67.64,68.678553917310446804,259017,2660,17788913.00,121931,47.07,3.06,-2.46
7-January-2025,69.95,70.69,67.77,70.10,69.535234788046464914,422168,3235,29355551.00,185809,44.01,2.92,0.15
6-January-2025,66.94,69.99,66.70,69.40,68.526172803720161461,324287,2185,22222147.00,108801,33.55,3.29,2.46
3-January-2025,65.45,66.50,65.13,66.32,65.845079887381385487,86309,667,5683023.00,36889,42.74,1.37,0.87
2-January-2025,65.00,66.37,64.65,65.44,65.309416984158812913,239376,1610,15633507.00,129223,53.98,1.72,0.44
1-January-2025,64.06,65.30,63.85,64.93,64.848635188200363949,104410,1223,6770846.00,47836,45.82,1.45,0.87
31-December-2024,64.00,64.24,63.68,64.06,63.952956939223640626,53738,549,3436704.00,20609,38.35,0.56,0.06
30-December-2024,63.74,64.85,63.45,63.97,64.006934639744614739,352722,2556,22576654.00,187507,53.16,1.40,0.23
27-December-2024,64.17,64.74,63.86,64.10,64.098230637782665001,130499,1430,8364755.00,71240,54.59,0.88,-0.07
26-December-2024,65.10,65.18,64.16,64.37,64.397192566231712139,566496,1488,36480752.00,475382,83.92,1.02,-0.73
24-December-2024,64.78,65.63,64.35,65.17,64.909721790531949161,176953,1856,11485970.00,75455,42.64,1.28,0.39
23-December-2024,64.17,65.45,63.18,65.27,64.535545101651424435,303980,2724,19617515.00,140416,46.19,2.27,1.10
20-December-2024,65.54,66.02,63.64,64.18,64.994903237942953888,170108,1215,11056153.00,54564,32.08,2.38,-1.36
19-December-2024,63.01,65.30,63.01,65.08,64.569940300021985827,295645,3713,19089780.00,196541,66.48,2.29,2.07
18-December-2024,64.00,64.85,63.73,64.15,64.238189116747691933,238403,2328,15314577.00,130042,54.55,1.12,0.15
17-December-2024,63.99,64.78,63.66,64.22,64.096898948352789202,126183,795,8087939.00,39657,31.43,1.12,0.23
16-December-2024,64.40,65.06,63.79,63.99,64.379032544525827466,140761,1094,9062057.00,60595,43.05,1.27,-0.41
13-December-2024,64.60,64.86,63.56,64.33,64.107503986214136452,403892,2323,25892508.00,251245,62.21,1.30,-0.27
12-December-2024,64.38,64.50,63.63,64.00,63.965050866560550485,101147,895,6469873.00,50376,49.80,0.87,-0.38
11-December-2024,65.57,65.70,64.10,64.32,64.611576951735976834,318063,4029,20550552.00,170281,53.54,1.60,-1.25
10-December-2024,63.48,65.90,62.94,65.44,64.246765656370449104,558846,4344,35904048.00,293415,52.50,2.96,1.96
9-December-2024,64.19,64.58,63.06,63.52,64.022627003766064226,359261,3871,23000833.00,240857,67.04,1.52,-0.67
6-December-2024,65.10,65.19,64.06,64.20,64.392375870108663630,118807,873,7650265.00,71054,59.81,1.13,-0.90
5-December-2024,65.85,66.14,64.06,64.30,64.642989240939604172,293613,2785,18980022.00,131691,44.85,2.08,-1.55
4-December-2024,64.69,65.35,64.18,64.99,64.891321390391655058,308690,2765,20031302.00,154321,49.99,1.17,0.30
3-December-2024,62.76,65.41,62.56,64.20,64.376719256590547259,654498,3942,42134434.00,223051,34.08,2.85,1.44
2-December-2024,63.00,63.00,61.36,62.56,62.178364087759085769,316594,3378,19685297.00,131769,41.62,1.64,-0.44
29-November-2024,63.45,63.45,62.17,62.36,62.559875892792789700,291361,2733,18227508.00,138450,47.52,1.28,-1.09
28-November-2024,62.33,63.62,61.93,62.55,62.661775734340722881,285358,3607,17881039.00,152746,53.53,1.69,0.22
27-November-2024,62.99,63.01,61.73,62.32,62.300620075868106215,137080,1534,8540169.00,71217,51.95,1.28,-0.67
26-November-2024,63.78,63.78,62.50,62.90,63.037650149123047035,182735,1996,11519185.00,84821,46.42,1.28,-0.88
25-November-2024,64.65,64.65,62.38,62.58,63.174616776159192611,147042,1377,9289322.00,54594,37.13,2.27,-2.07
22-November-2024,62.76,63.78,62.76,63.38,63.217588732807936532,190713,2371,12056416.00,93562,49.06,1.02,0.62
21-November-2024,65.94,65.94,63.50,63.69,63.899220659629356282,295378,3576,18874424.00,155240,52.56,2.44,-2.25
19-November-2024,65.85,66.84,64.90,65.95,65.567625916162793426,127843,1264,8382362.00,30657,23.98,1.94,0.10
18-November-2024,62.39,65.88,62.39,65.61,64.443668105625279929,524685,3918,33812626.00,233754,44.55,3.49,3.22
14-November-2024,63.00,63.60,62.00,62.75,62.691975585598550712,354381,3715,22216845.00,130502,36.83,1.60,-0.25
13-November-2024,65.82,65.82,62.65,62.79,63.298321367434017220,156556,1700,9909732.00,60526,38.66,3.17,-3.03
12-November-2024,64.80,65.59,64.02,64.91,64.760322505496571079,1000169,13313,64771267.00,273982,27.39,1.57,0.11
11-November-2024,65.76,66.67,64.09,64.84,65.006677957899830631,1074580,10648,69854876.00,492326,45.82,2.58,-0.92
8-November-2024,71.49,71.49,67.58,68.69,69.639113997126524092,230383,1516,16043668.00,129977,56.42,3.91,-2.80
7-November-2024,71.00,71.74,70.13,70.41,70.922360043000082692,120930,849,8576641.00,41816,34.58,1.61,-0.59
6-November-2024,69.35,70.72,69.00,70.58,70.167640280171443308,244279,2194,17140481.00,126591,51.82,1.72,1.23
5-November-2024,69.00,69.72,68.01,69.23,68.714664364744776798,279187,6090,19184241.00,107065,38.35,1.71,0.23
4-November-2024,70.68,70.89,68.77,69.13,69.303884213912780579,257993,3976,17879917.00,125945,48.82,2.12,-1.55
1-November-2024,70.00,71.05,70.00,71.02,70.967201655295828207,35764,588,2538071.00,30608,85.58,1.05,1.02
31-October-2024,71.40,71.40,69.10,69.88,70.095923419706222148,90885,1019,6370668.00,20507,22.56,2.30,-1.52
30-October-2024,70.85,71.79,69.88,70.76,70.975192096597145993,109320,1347,7759008.00,35008,32.02,1.91,-0.09
29-October-2024,69.51,70.73,69.13,70.09,69.950550085991740316,268049,3130,18750175.00,112416,41.94,1.60,0.58
28-October-2024,69.00,70.72,67.95,69.56,69.748839621646330742,113756,1434,7934349.00,42502,37.36,2.77,0.56
